STATE,COUNTY,STATION_ID,DIR,URB_RURAL,F_SYSTEM,ROUTE_SIGN,ROUTE_NUMBER,LAT,LONG,STATE_NAME,COUNTY_NAME,REPCTY
26.0,129,654089,1.0,R,3,4.0,33.0,44.456157,-84.12719,MI,Ogemaw County,5
26.0,129,654089,5.0,R,3,4.0,33.0,44.456157,-84.12719,MI,Ogemaw County,5
26.0,131,661029,3.0,R,3,4.0,28.0,46.534791,-89.224654,MI,Ontonagon County,149
26.0,131,661029,7.0,R,3,4.0,28.0,46.534791,-89.224654,MI,Ontonagon County,149
26.0,133,673089,1.0,R,4,4.0,66.0,43.895188,-85.147649,MI,Osceola County,5
26.0,133,673089,5.0,R,4,4.0,66.0,43.895188,-85.147649,MI,Osceola County,5
26.0,133,673149,3.0,R,3,3.0,10.0,43.900731,-85.154576,MI,Osceola County,5
26.0,133,673149,7.0,R,3,3.0,10.0,43.900731,-85.154576,MI,Osceola County,5
26.0,137,694049,1.0,R,1.0,2.0,75.0,45.140355,-84.670383,MI,Otsego County,17
26.0,137,694049,5.0,R,1.0,2.0,75.0,45.140355,-84.670383,MI,Otsego County,17
26.0,139,705059,2.0,U,1,2.0,196.0,42.865975,-85.801784,MI,Ottawa County,77
26.0,139,705059,6.0,U,1,2.0,196.0,42.865975,-85.801784,MI,Ottawa County,77
26.0,139,705099,3.0,R,1,2.0,96.0,43.052682,-85.936971,MI,Ottawa County,77
26.0,139,705099,7.0,R,1,2.0,96.0,43.052682,-85.936971,MI,Ottawa County,77
26.0,139,706029,1.0,R,4,4.0,231.0,43.016104,-86.091269,MI,Ottawa County,77
26.0,139,706029,5.0,R,4,4.0,231.0,43.016104,-86.091269,MI,Ottawa County,77
26.0,143,724129,1.0,R,2,3.0,127.0,44.26266,-84.803059,MI,Roscommon County,17
26.0,143,724129,5.0,R,2,3.0,127.0,44.26266,-84.803059,MI,Roscommon County,17
26.0,143,724149,1.0,R,1,2.0,75.0,44.316986,-84.450243,MI,Roscommon County,17
26.0,143,724149,5.0,R,1,2.0,75.0,44.316986,-84.450243,MI,Roscommon County,17
26.0,145,736229,4.0,R,1,2.0,75.0,43.512239,-83.935481,MI,Saginaw County,145
26.0,145,736229,8.0,R,1,2.0,75.0,43.512239,-83.935481,MI,Saginaw County,145
26.0,145,739219,1.0,U,1,2.0,675.0,43.437604,-83.940393,MI,Saginaw County,145
26.0,145,739219,5.0,U,1,2.0,675.0,43.437497,-83.940429,MI,Saginaw County,145
26.0,145,739229,1.0,U,1,2.0,675.0,43.471857,-83.956162,MI,Saginaw County,145
26.0,145,739229,5.0,U,1,2.0,675.0,43.471857,-83.956162,MI,Saginaw County,145
26.0,151,746019,3.0,R,3,4.0,46.0,43.428667,-82.620152,MI,Sanilac County,149
26.0,151,746019,7.0,R,3,4.0,46.0,43.428667,-82.620152,MI,Sanilac County,149
26.0,151,746049,1.0,R,3,4.0,25.0,43.366414,-82.536569,MI,Sanilac County,149
26.0,151,746049,5.0,R,3,4.0,25.0,43.366414,-82.536569,MI,Sanilac County,149
26.0,151,746169,1.0,R,3,4.0,53.0,43.415434,-83.087201,MI,Sanilac County,149
26.0,151,746169,5.0,R,3,4.0,53.0,43.415434,-83.087201,MI,Sanilac County,149
26.0,151,746209,3.0,R,3,4.0,46.0,43.4147,-83.086602,MI,Sanilac County,149
26.0,151,746209,7.0,R,3,4.0,46.0,43.4147,-83.086602,MI,Sanilac County,149
26.0,151,746249,1.0,R,3,4.0,53.0,43.400573,-83.086636,MI,Sanilac County,149
26.0,151,746249,5.0,R,3,4.0,53.0,43.400573,-83.086636,MI,Sanilac County,149
26.0,151,746289,3.0,R,3,4.0,46.0,43.414429,-83.101931,MI,Sanilac County,149
26.0,151,746289,7.0,R,3,4.0,46.0,43.414429,-83.101931,MI,Sanilac County,149
26.0,153,752199,3.0,R,3,4.0,28.0,46.34502,-85.983518,MI,Schoolcraft County,55
26.0,153,752199,7.0,R,3,4.0,28.0,46.34502,-85.983518,MI,Schoolcraft County,55
26.0,155,766069,2.0,R,1,2.0,69.0,42.80272,-84.337005,MI,Shiawassee County,5
26.0,155,766069,6.0,R,1,2.0,69.0,42.80272,-84.337005,MI,Shiawassee County,5
26.0,147,776109,3.0,U,1,2.0,94.0,42.998792,-82.424113,MI,St. Clair County,163
26.0,147,776369,3.0,R,1,2.0,69.0,42.986678,-82.908073,MI,St. Clair County,163
26.0,147,776369,7.0,R,1,2.0,69.0,42.986678,-82.908073,MI,St. Clair County,163
26.0,147,776469,3.0,U,1,2.0,94.0,42.93063,-82.506404,MI,St. Clair County,163
26.0,147,776469,7.0,U,1,2.0,94.0,42.93063,-82.506404,MI,St. Clair County,163
26.0,149,787119,1.0,R,3,3.0,131.0,41.840637,-85.678626,MI,St. Joseph County,149
26.0,149,787119,5.0,R,3,3.0,131.0,41.840637,-85.678626,MI,St. Joseph County,149
26.0,149,787329,3.0,R,3,3.0,12.0,41.797116,-85.58669,MI,St. Joseph County,149
26.0,149,787329,7.0,R,3,3.0,12.0,41.797116,-85.58669,MI,St. Joseph County,149
26.0,159,807219,3.0,U,1,2.0,94.0,42.219893,-85.822686,MI,Van Buren County,5
26.0,159,807219,7.0,U,1,2.0,94.0,42.219893,-85.822686,MI,Van Buren County,5
26.0,159,807289,3.0,R,4,4.0,43.0,42.308955,-86.076567,MI,Van Buren County,5
26.0,159,807289,7.0,R,4,4.0,43.0,42.308955,-86.076567,MI,Van Buren County,5
26.0,161,818239,1.0,U,2,3.0,23.0,42.414382,-83.764902,MI,Washtenaw County,125
26.0,161,818239,5.0,U,2,3.0,23.0,42.414382,-83.764902,MI,Washtenaw County,125
26.0,161,818829,3.0,U,1,2.0,94.0,42.224441,-83.663896,MI,Washtenaw County,125
26.0,161,818829,7.0,U,1,2.0,94.0,42.224593,-83.663908,MI,Washtenaw County,125
26.0,163,828440,1.0,U,3,3.0,24.0,42.406699,-83.27666,MI,Wayne County,163
26.0,163,828839,3.0,U,1,2.0,94.0,42.219842,-83.467555,MI,Wayne County,163
26.0,163,828839,7.0,U,1,2.0,94.0,42.219842,-83.467555,MI,Wayne County,163
26.0,163,829109,1.0,U,2,4.0,10.0,42.364599,-83.080075,MI,Wayne County,163
26.0,163,829109,5.0,U,2,4.0,10.0,42.364599,-83.080075,MI,Wayne County,163
26.0,163,829189,1.0,U,1.0,2.0,275.0,42.18002,-83.38803,MI,Wayne County,163
26.0,163,829189,5.0,U,1.0,2.0,275.0,42.18002,-83.38803,MI,Wayne County,163
26.0,163,829199,1.0,U,1.0,2.0,275.0,42.332557,-83.443183,MI,Wayne County,163
26.0,163,829209,1.0,U,1,2.0,275.0,42.306686,-83.442382,MI,Wayne County,163
26.0,163,829209,5.0,U,1,2.0,275.0,42.306686,-83.442382,MI,Wayne County,163
26.0,163,829419,3.0,U,1,2.0,94.0,42.364765,-83.066429,MI,Wayne County,163
26.0,163,829419,7.0,U,1,2.0,94.0,42.364765,-83.066429,MI,Wayne County,163
26.0,163,829489,3.0,U,1,2.0,94.0,42.332399,-83.138083,MI,Wayne County,163
26.0,163,829489,7.0,U,1,2.0,94.0,42.332399,-83.138083,MI,Wayne County,163
26.0,163,829499,3.0,U,1,2.0,94.0,42.355335,-83.082614,MI,Wayne County,163
26.0,163,829499,7.0,U,1,2.0,94.0,42.355335,-83.082614,MI,Wayne County,163
26.0,163,829699,1.0,U,1,2.0,75.0,42.10912,-83.241391,MI,Wayne County,163
26.0,163,829699,5.0,U,1,2.0,75.0,42.10912,-83.241391,MI,Wayne County,163
26.0,163,829709,1.0,U,1,2.0,75.0,42.174262,-83.243214,MI,Wayne County,163
26.0,163,829789,1.0,U,2,4.0,39.0,42.329032,-83.215583,MI,Wayne County,163
26.0,163,829789,5.0,U,2,4.0,39.0,42.329029,-83.215766,MI,Wayne County,163
26.0,163,829799,1.0,U,1,2.0,75.0,42.259112,-83.179713,MI,Wayne County,163
26.0,163,829799,5.0,U,1,2.0,75.0,42.259112,-83.179713,MI,Wayne County,163
26.0,163,829809,1.0,U,2,4.0,39.0,42.410569,-83.218667,MI,Wayne County,163
26.0,163,829809,5.0,U,2,4.0,39.0,42.410569,-83.218667,MI,Wayne County,163
26.0,163,829849,4.0,U,2,4.0,10.0,42.442643,-83.200786,MI,Wayne County,163
26.0,163,829849,8.0,U,2,4.0,10.0,42.442643,-83.200786,MI,Wayne County,163
26.0,163,829879,1.0,U,2,4.0,10.0,42.37729,-83.088563,MI,Wayne County,163
26.0,163,829939,2.0,U,2,4.0,8.0,42.412353,-83.070333,MI,Wayne County,163
26.0,163,829939,6.0,U,2,4.0,8.0,42.412353,-83.070333,MI,Wayne County,163
26.0,163,829949,1.0,U,1,2.0,75.0,42.360923,-83.054301,MI,Wayne County,163
26.0,163,829959,1.0,U,1,2.0,75.0,42.350981,-83.047667,MI,Wayne County,163
26.0,163,829959,5.0,U,1,2.0,75.0,42.350981,-83.047667,MI,Wayne County,163
26.0,163,829969,3.0,U,1,2.0,94.0,42.4011,-82.974606,MI,Wayne County,163
26.0,163,829969,7.0,U,1,2.0,94.0,42.4011,-82.974606,MI,Wayne County,163
26.0,163,829999,2.0,U,2,4.0,8.0,42.402241,-83.098305,MI,Wayne County,163
26.0,163,829999,6.0,U,2,4.0,8.0,42.402241,-83.098305,MI,Wayne County,163
26.0,165,833300,4.0,R,3,4.0,115.0,44.39528,-85.685059,MI,Wexford County,21
26.0,165,833300,8.0,R,3,4.0,115.0,44.39528,-85.685059,MI,Wexford County,21
26.0,165,833399,1.0,R,2.0,3.0,131.0,44.167089,-85.438125,MI,Wexford County,21
26.0,165,833399,5.0,R,2.0,3.0,131.0,44.167089,-85.438125,MI,Wexford County,21
27.0,107,000008,3.0,R,7,6.0,50.0,47.351753,-96.82489,MN,Norman County,111
27.0,107,000008,7.0,R,7,6.0,50.0,47.351753,-96.82489,MN,Norman County,111
27.0,147,000026,1.0,R,1,2.0,35.0,43.919677,-93.27691,MN,Steele County,137
27.0,147,000026,5.0,R,1,2.0,35.0,43.919677,-93.27691,MN,Steele County,137
27.0,147,000208,1.0,R,1,2.0,35.0,44.146018,-93.255683,MN,Steele County,137
27.0,147,000208,5.0,R,1,2.0,35.0,44.146018,-93.255683,MN,Steele County,137
27.0,165,000027,3.0,R,3,4.0,60.0,43.9647,-94.691996,MN,Watonwan County,111
27.0,165,000027,7.0,R,3,4.0,60.0,43.9647,-94.691996,MN,Watonwan County,111
27.0,165,000197,3.0,R,3,4.0,60.0,43.964866,-94.679567,MN,Watonwan County,111
27.0,165,000197,7.0,R,3,4.0,60.0,43.964866,-94.679567,MN,Watonwan County,111
27.0,145,000028,3.0,U,4,1.0,114.0,45.558554,-94.182309,MN,Stearns County,137
27.0,145,000028,7.0,U,4,1.0,114.0,45.558554,-94.182309,MN,Stearns County,137
27.0,145.0,000175,3.0,R,1.0,2.0,94.0,45.712272,-94.927561,MN,Stearns County,137
27.0,145.0,000175,7.0,R,1.0,2.0,94.0,45.712272,-94.927561,MN,Stearns County,137
27.0,137,000029,1.0,R,3,3.0,53.0,47.212926,-92.488036,MN,St. Louis County,137
27.0,137,000029,5.0,R,3,3.0,53.0,47.212926,-92.488036,MN,St. Louis County,137
27.0,137,000030,1.0,R,3,4.0,61.0,46.934774,-91.820453,MN,St. Louis County,137
27.0,137,000030,5.0,R,3,4.0,61.0,46.934774,-91.820453,MN,St. Louis County,137
27.0,137.0,000038,1.0,U,1.0,2.0,535.0,46.761567,-92.1152,MN,St. Louis County,137
27.0,137.0,000038,5.0,U,1.0,2.0,535.0,46.761567,-92.1152,MN,St. Louis County,137
27.0,137.0,000101,1.0,U,1.0,2.0,535.0,46.761593,-92.115119,MN,St. Louis County,137
27.0,137.0,000101,5.0,U,1.0,2.0,535.0,46.761593,-92.115119,MN,St. Louis County,137
27.0,137.0,000103,1.0,U,1.0,2.0,35.0,46.737445,-92.161891,MN,St. Louis County,137
27.0,137.0,000103,5.0,U,1.0,2.0,35.0,46.737445,-92.161891,MN,St. Louis County,137
27.0,137.0,000110,1.0,U,3.0,3.0,53.0,46.807154,-92.161544,MN,St. Louis County,137
27.0,137.0,000110,5.0,U,3.0,3.0,53.0,46.807154,-92.161544,MN,St. Louis County,137
27.0,137,000164,1.0,R,3,3.0,53.0,47.386478,-92.517191,MN,St. Louis County,137
27.0,137,000164,5.0,R,3,3.0,53.0,47.386478,-92.517191,MN,St. Louis County,137
27.0,137,000211,1.0,R,3,3.0,53.0,47.672412,-92.648248,MN,St. Louis County,137
27.0,137,000211,5.0,R,3,3.0,53.0,47.672412,-92.648248,MN,St. Louis County,137
27.0,137,004910,1.0,R,3,3.0,53.0,46.923945,-92.412803,MN,St. Louis County,137
27.0,137,004910,5.0,R,3,3.0,53.0,46.923945,-92.412803,MN,St. Louis County,137
27.0,119,000031,4.0,R,3,3.0,2.0,47.88025,-96.91735,MN,Polk County,137
27.0,119,000031,8.0,R,3,3.0,2.0,47.88025,-96.91735,MN,Polk County,137
27.0,119,000041,1.0,R,5,6.0,14.0,47.7064,-96.631983,MN,Polk County,137
27.0,119,000041,5.0,R,5,6.0,14.0,47.7064,-96.631983,MN,Polk County,137
27.0,119,000209,1.0,R,4,3.0,75.0,48.101683,-96.715301,MN,Polk County,137
27.0,119,000209,5.0,R,4,3.0,75.0,48.101683,-96.715301,MN,Polk County,137
27.0,109,000032,1.0,R,2,3.0,52.0,44.15416,-92.533333,MN,Olmsted County,53
27.0,109,000032,5.0,R,2,3.0,52.0,44.15416,-92.533333,MN,Olmsted County,53
27.0,109,000188,1.0,R,2,3.0,52.0,44.149471,-92.530065,MN,Olmsted County,53
27.0,109,000188,5.0,R,2,3.0,52.0,44.149471,-92.530065,MN,Olmsted County,53
27.0,109,000212,3.0,R,3,3.0,14.0,44.032632,-92.558227,MN,Olmsted County,53
27.0,109,000212,7.0,R,3,3.0,14.0,44.032632,-92.558227,MN,Olmsted County,53
27.0,129,000033,3.0,R,3,3.0,212.0,44.774662,-94.960495,MN,Renville County,137
27.0,129,000033,7.0,R,3,3.0,212.0,44.774662,-94.960495,MN,Renville County,137
27.0,129,000198,3.0,R,3,3.0,212.0,44.796266,-95.482506,MN,Renville County,137
27.0,129,000198,7.0,R,3,3.0,212.0,44.796266,-95.482506,MN,Renville County,137
27.0,23,000034,1.0,R,3,4.0,23.0,44.928183,-95.42306,MN,Chippewa County,137
27.0,23,000034,5.0,R,3,4.0,23.0,44.928183,-95.42306,MN,Chippewa County,137
27.0,23,000218,1.0,R,4,4.0,29.0,45.150772,-95.593935,MN,Chippewa County,137
27.0,23,000218,5.0,R,4,4.0,29.0,45.150772,-95.593935,MN,Chippewa County,137
27.0,29,000035,3.0,R,3,3.0,2.0,47.530071,-95.330017,MN,Clearwater County,111
27.0,29,000035,7.0,R,3,3.0,2.0,47.530071,-95.330017,MN,Clearwater County,111
27.0,29,000170,3.0,R,3,3.0,2.0,47.529005,-95.492388,MN,Clearwater County,111
27.0,29,000170,7.0,R,3,3.0,2.0,47.529005,-95.492388,MN,Clearwater County,111
27.0,163,000036,3.0,U,3,4.0,36.0,45.035567,-92.898783,MN,Washington County,53
27.0,163,000036,7.0,U,3,4.0,36.0,45.035567,-92.898783,MN,Washington County,53
27.0,163.0,000042,1.0,U,3.0,3.0,61.0,44.77368,-92.86288,MN,Washington County,53
27.0,163.0,000042,5.0,U,3.0,3.0,61.0,44.77368,-92.86288,MN,Washington County,53
27.0,163,000047,7.0,U,3,4.0,36.0,45.035783,-92.81089,MN,Washington County,53
27.0,163.0,000341,1.0,U,1.0,2.0,694.0,45.020602,-92.959199,MN,Washington County,53
27.0,163.0,000341,5.0,U,1.0,2.0,694.0,45.020602,-92.959199,MN,Washington County,53
27.0,163.0,000354,3.0,U,1.0,2.0,94.0,44.948898,-92.884271,MN,Washington County,53
27.0,163.0,000354,7.0,U,1.0,2.0,94.0,44.948898,-92.884271,MN,Washington County,53
27.0,163,000384,3.0,U,3,4.0,36.0,45.036342,-92.834541,MN,Washington County,53
27.0,163,000384,7.0,U,3,4.0,36.0,45.036342,-92.834541,MN,Washington County,53
27.0,163,000386,1.0,R,4,4.0,97.0,45.254028,-92.859834,MN,Washington County,53
27.0,163,000386,5.0,R,4,4.0,97.0,45.254028,-92.859834,MN,Washington County,53
27.0,163,000390,1.0,U,4,3.0,61.0,45.170715,-92.99027,MN,Washington County,53
27.0,163,000390,5.0,U,4,3.0,61.0,45.170715,-92.99027,MN,Washington County,53
27.0,171.0,000037,7.0,R,1.0,2.0,94.0,45.249333,-93.685283,MN,Wright County,137
27.0,171.0,000037,8.0,R,1.0,2.0,94.0,45.249333,-93.685283,MN,Wright County,137
27.0,171.0,000200,1.0,R,1.0,2.0,94.0,45.376231,-93.99606,MN,Wright County,137
27.0,171.0,000200,5.0,R,1.0,2.0,94.0,45.376231,-93.99606,MN,Wright County,137
27.0,171.0,006782,3.0,R,1.0,2.0,94.0,45.249691,-93.685604,MN,Wright County,137
27.0,171.0,006782,7.0,R,1.0,2.0,94.0,45.249691,-93.685604,MN,Wright County,137
27.0,169,000039,1.0,U,4,4.0,43.0,44.061783,-91.63755,MN,Winona County,137
27.0,169,000039,5.0,U,4,4.0,43.0,44.061783,-91.63755,MN,Winona County,137
27.0,169,000061,7.0,R,1,2.0,90.0,43.857965,-91.299282,MN,Winona County,137
27.0,37,000040,1.0,U,2,3.0,52.0,44.892033,-93.0665,MN,Dakota County,53
27.0,37,000040,5.0,U,2,3.0,52.0,44.892033,-93.0665,MN,Dakota County,53
27.0,37,000305,1.0,U,1,2.0,35.0,44.723238,-93.281577,MN,Dakota County,53
27.0,37,000305,5.0,U,1,2.0,35.0,44.723238,-93.281577,MN,Dakota County,53
27.0,37.0,000336,1.0,U,1.0,2.0,35.0,44.811482,-93.183712,MN,Dakota County,53
27.0,37.0,000336,5.0,U,1.0,2.0,35.0,44.811482,-93.183712,MN,Dakota County,53
27.0,37,000382,1.0,R,3,3.0,52.0,44.688505,-93.021105,MN,Dakota County,53
27.0,37,000382,5.0,R,3,3.0,52.0,44.688505,-93.021105,MN,Dakota County,53
27.0,37,000420,3.0,U,3,6.0,42.0,44.739558,-93.269291,MN,Dakota County,53
27.0,37,000420,7.0,U,3,6.0,42.0,44.739558,-93.269291,MN,Dakota County,53
27.0,37,000425,3.0,U,4,6.0,32.0,44.790159,-93.191141,MN,Dakota County,53
27.0,37,000425,7.0,U,4,6.0,32.0,44.790159,-93.191141,MN,Dakota County,53
27.0,37,000460,3.0,U,5,1.0,128.0,44.731274,-92.864641,MN,Dakota County,53
27.0,37,000460,7.0,U,5,1.0,128.0,44.731274,-92.864641,MN,Dakota County,53
27.0,27,000043,3.0,R,3,3.0,10.0,46.876772,-96.616969,MN,Clay County,137
27.0,27,000043,7.0,R,3,3.0,10.0,46.876772,-96.616969,MN,Clay County,137
27.0,35,000044,3.0,R,4,6.0,1.0,46.737971,-94.196681,MN,Crow Wing County,137
27.0,35,000044,7.0,R,4,6.0,1.0,46.737971,-94.196681,MN,Crow Wing County,137
27.0,3,000045,3.0,U,3,6.0,14.0,45.196803,-93.176725,MN,Anoka County,53
27.0,3,000045,7.0,U,3,6.0,14.0,45.196803,-93.176725,MN,Anoka County,53
27.0,3,000335,1.0,U,1,2.0,35.0,45.16759,-93.1447,MN,Anoka County,53
27.0,3,000335,5.0,U,1,2.0,35.0,45.16759,-93.1447,MN,Anoka County,53
27.0,3.0,000352,3.0,U,3.0,3.0,10.0,45.246773,-93.503702,MN,Anoka County,53
27.0,3.0,000352,7.0,U,3.0,3.0,10.0,45.246773,-93.503702,MN,Anoka County,53
27.0,3,000365,1.0,U,3,4.0,65.0,45.215915,-93.234444,MN,Anoka County,53
27.0,3,000365,5.0,U,3,4.0,65.0,45.215915,-93.234444,MN,Anoka County,53
27.0,3,000422,3.0,U,3,6.0,14.0,45.196846,-93.176988,MN,Anoka County,53
27.0,3,000422,7.0,U,3,6.0,14.0,45.196846,-93.176988,MN,Anoka County,53
27.0,39,000046,1.0,R,5,6.0,1.0,44.145848,-93.005868,MN,Dodge County,137
27.0,39,000046,5.0,R,5,6.0,1.0,44.145848,-93.005868,MN,Dodge County,137
27.0,39,000054,1.0,R,5,6.0,1.0,44.145848,-93.005868,MN,Dodge County,137
27.0,39,000054,5.0,R,5,6.0,1.0,44.145848,-93.005868,MN,Dodge County,137
27.0,33,000048,1.0,R,5,6.0,5.0,44.072151,-95.320854,MN,Cottonwood County,137
27.0,33,000048,5.0,R,5,6.0,5.0,44.072151,-95.320854,MN,Cottonwood County,137
27.0,33,000056,1.0,R,5,6.0,5.0,44.072162,-95.321064,MN,Cottonwood County,137
27.0,33,000056,5.0,R,5,6.0,5.0,44.072162,-95.321064,MN,Cottonwood County,137
27.0,57,000051,3.0,R,5,6.0,40.0,47.007616,-95.104949,MN,Hubbard County,111
27.0,57,000051,7.0,R,5,6.0,40.0,47.007616,-95.104949,MN,Hubbard County,111
27.0,57,000220,1.0,R,3,3.0,71.0,47.108429,-95.151351,MN,Hubbard County,111
27.0,57,000220,5.0,R,3,3.0,71.0,47.108429,-95.151351,MN,Hubbard County,111
27.0,83,000179,1.0,R,3,3.0,59.0,44.210317,-95.75485,MN,Lyon County,137
27.0,83,000179,5.0,R,3,3.0,59.0,44.210317,-95.75485,MN,Lyon County,137
27.0,9,000187,1.0,R,3,3.0,10.0,45.781399,-94.247335,MN,Benton County,137
27.0,9,000187,5.0,R,3,3.0,10.0,45.781399,-94.247335,MN,Benton County,137
27.0,25,000191,1.0,U,1,2.0,35.0,45.354727,-92.998765,MN,Chisago County,137
27.0,25,000191,5.0,U,1,2.0,35.0,45.354727,-92.998765,MN,Chisago County,137
27.0,25,000388,1.0,U,3,3.0,8.0,45.302301,-92.968359,MN,Chisago County,137
27.0,25,000388,5.0,U,3,3.0,8.0,45.302301,-92.968359,MN,Chisago County,137
27.0,117,000199,1.0,R,4,3.0,75.0,44.059063,-96.307771,MN,Pipestone County,111
27.0,117,000199,5.0,R,4,3.0,75.0,44.059063,-96.307771,MN,Pipestone County,111
27.0,95,000204,1.0,R,3,3.0,169.0,46.059616,-93.662166,MN,Mille Lacs County,137
27.0,95,000204,5.0,R,3,3.0,169.0,46.059616,-93.662166,MN,Mille Lacs County,137
27.0,7,000210,1.0,R,3,3.0,71.0,47.744853,-94.526876,MN,Beltrami County,137
27.0,7,000210,5.0,R,3,3.0,71.0,47.744853,-94.526876,MN,Beltrami County,137
27.0,75,000213,1.0,R,3,4.0,61.0,46.951181,-91.788495,MN,Lake County,137
27.0,75,000213,5.0,R,3,4.0,61.0,46.951181,-91.788495,MN,Lake County,137
27.0,75,000214,1.0,R,4,4.0,1.0,47.427272,-91.262771,MN,Lake County,137
27.0,75,000214,5.0,R,4,4.0,1.0,47.427272,-91.262771,MN,Lake County,137
27.0,61,000219,3.0,R,3,3.0,2.0,47.09558,-93.214063,MN,Itasca County,137
27.0,61,000219,7.0,R,3,3.0,2.0,47.09558,-93.214063,MN,Itasca County,137
27.0,61,000228,1.0,R,5,6.0,7.0,47.562221,-93.372898,MN,Itasca County,137
27.0,61,000228,5.0,R,5,6.0,7.0,47.562221,-93.372898,MN,Itasca County,137
27.0,111,000225,3.0,R,3,4.0,210.0,46.267183,-95.792984,MN,Otter Tail County,111
27.0,111,000225,7.0,R,3,4.0,210.0,46.267183,-95.792984,MN,Otter Tail County,111
27.0,47,000227,3.0,R,1,2.0,90.0,43.68002,-93.438609,MN,Freeborn County,137
27.0,47,000227,7.0,R,1,2.0,90.0,43.68002,-93.438609,MN,Freeborn County,137
27.0,47,001604,1.0,R,1,2.0,35.0,43.508215,-93.35551,MN,Freeborn County,137
27.0,85,000229,3.0,R,5,6.0,18.0,44.834293,-94.487155,MN,McLeod County,137
27.0,85,000229,7.0,R,5,6.0,18.0,44.834293,-94.487155,MN,McLeod County,137
27.0,159,000231,3.0,R,5,6.0,12.0,46.644718,-94.840432,MN,Wadena County,111
27.0,159,000231,7.0,R,5,6.0,12.0,46.644718,-94.840432,MN,Wadena County,111
27.0,51,000232,1.0,R,5,6.0,11.0,45.925452,-96.130339,MN,Grant County,137
27.0,51,000232,5.0,R,5,6.0,11.0,45.925452,-96.130339,MN,Grant County,137
27.0,143,000233,1.0,R,5,6.0,9.0,44.634255,-94.092115,MN,Sibley County,137
27.0,143,000233,5.0,R,5,6.0,9.0,44.634255,-94.092115,MN,Sibley County,137
27.0,123.0,000301,3.0,U,1.0,2.0,94.0,44.951861,-93.137539,MN,Ramsey County,53
27.0,123.0,000301,7.0,U,1.0,2.0,94.0,44.951861,-93.137539,MN,Ramsey County,53
27.0,123.0,000303,1.0,U,1.0,2.0,35.0,44.984291,-93.088794,MN,Ramsey County,53
27.0,123.0,000303,5.0,U,1.0,2.0,35.0,44.984291,-93.088794,MN,Ramsey County,53
27.0,123,000389,1.0,U,3,4.0,280.0,44.996937,-93.205928,MN,Ramsey County,53
27.0,123,000389,5.0,U,3,4.0,280.0,44.996937,-93.205928,MN,Ramsey County,53
27.0,123,000464,3.0,U,4,6.0,20.0,45.028095,-93.045194,MN,Ramsey County,53
27.0,123,000464,7.0,U,4,6.0,20.0,45.028095,-93.045194,MN,Ramsey County,53
27.0,53,000309,1.0,U,2,4.0,65.0,44.962526,-93.270011,MN,Hennepin County,53
27.0,53,000309,5.0,U,2,4.0,65.0,44.962526,-93.270011,MN,Hennepin County,53
27.0,53,000315,1.0,U,1,2.0,35.0,44.803051,-93.290368,MN,Hennepin County,53
27.0,53,000315,5.0,U,1,2.0,35.0,44.803051,-93.290368,MN,Hennepin County,53
27.0,53.0,000321,3.0,U,1.0,2.0,494.0,44.861971,-93.303831,MN,Hennepin County,53
27.0,53.0,000321,7.0,U,1.0,2.0,494.0,44.861971,-93.303831,MN,Hennepin County,53
27.0,53.0,000326,3.0,U,1.0,2.0,394.0,44.970179,-93.314358,MN,Hennepin County,53
27.0,53.0,000326,7.0,U,1.0,2.0,394.0,44.970179,-93.314358,MN,Hennepin County,53
27.0,53,000329,1.0,U,1,2.0,35.0,44.962528,-93.269119,MN,Hennepin County,53
27.0,53,000329,5.0,U,1,2.0,35.0,44.962528,-93.269119,MN,Hennepin County,53
27.0,53.0,000342,3.0,U,1.0,2.0,94.0,45.121512,-93.482002,MN,Hennepin County,53
27.0,53.0,000342,7.0,U,1.0,2.0,94.0,45.121512,-93.482002,MN,Hennepin County,53
27.0,53,000351,3.0,R,3,3.0,12.0,45.030368,-93.727608,MN,Hennepin County,53
27.0,53,000351,7.0,R,3,3.0,12.0,45.030368,-93.727608,MN,Hennepin County,53
27.0,53,000400,1.0,R,4,6.0,92.0,45.030345,-93.727665,MN,Hennepin County,53
27.0,53,000400,5.0,R,4,6.0,92.0,45.030345,-93.727665,MN,Hennepin County,53
27.0,53,000402,1.0,U,5,6.0,31.0,44.875547,-93.321212,MN,Hennepin County,53
27.0,53,000402,5.0,U,5,6.0,31.0,44.875547,-93.321212,MN,Hennepin County,53
27.0,53,000405,1.0,U,2,3.0,169.0,44.954889,-93.400607,MN,Hennepin County,53
27.0,53,000405,5.0,U,2,3.0,169.0,44.954889,-93.400607,MN,Hennepin County,53
27.0,53,000407,3.0,U,4,6.0,15.0,44.954281,-93.572437,MN,Hennepin County,53
27.0,53,000407,7.0,U,4,6.0,15.0,44.954281,-93.572437,MN,Hennepin County,53
27.0,139,000353,1.0,R,3,3.0,169.0,44.656948,-93.675797,MN,Scott County,53
27.0,139,000353,5.0,R,3,3.0,169.0,44.656948,-93.675797,MN,Scott County,53
27.0,139,000410,1.0,R,4,6.0,23.0,44.671258,-93.439941,MN,Scott County,53
27.0,139,000410,5.0,R,4,6.0,23.0,44.671258,-93.439941,MN,Scott County,53
27.0,19,000381,3.0,R,3,3.0,212.0,44.768077,-93.883948,MN,Carver County,53
