,index,measurement_tstamp,travel_time_all,speed_all,travel_time_pass,speed_pass,travel_time_truck,speed_truck,year,month,day,hour,weekday,dow,peaking,tmc,road,direction,start_latitude,start_longitude,end_latitude,end_longitude,tmc_length,road_order,f_system,faciltype,thrulanes,route_numb,route_sign,aadt,aadt_singl,aadt_combi,nhs,isprimary,active_start_date,active_end_date,dir_num,urban_rural,state,county,COUNTY_ID,repcty,PCT_TYPE10,PCT_TYPE25,PCT_TYPE40,PCT_TYPE50,PCT_TYPE60,PCT_NOISE_AUTO,PCT_NOISE_MED_TRUCK,PCT_NOISE_HVY_TRUCK,PCT_NOISE_BUS,PCT_NOISE_MC,tier,VOLUME_MODIFIER,tier_volume,dayid,monthid,hourid,roadtypeid,avgspeedbinid,avgspeedbinid_pass,avgspeedbinid_truck,monthid3,VMT,MAADT,10_100,10_110,10_2,10_3,10_5,10_6,10_87,10_90,10_98,25_100,25_110,25_2,25_3,25_5,25_6,25_87,25_90,25_98,40_100,40_110,40_2,40_3,40_5,40_6,40_87,40_90,40_98,50_100,50_110,50_2,50_3,50_5,50_6,50_87,50_90,50_98,60_100,60_110,60_2,60_3,60_5,60_6,60_87,60_90,60_98
8179,8188,2020-12-07 04:00:00,39.52,68.11133,38.73,69.50063,44.46,60.5434,2020,12,7,4,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,5.15069e-06,0.006758349,4.3780863e-05,0.00038179487,0.0006438362,0.006758349,0.00026075367,0.0007648774,4.3780863e-05,5.15069e-06,1.0,1.107034201081481,1,5,12,5,4.0,15.0,15.0,13.0,120102.0,594.2925252493326,101471.3083882291,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
8180,8189,2020-12-07 05:00:00,40.26,66.859406,40.4,66.627716,39.58,68.00807,2020,12,7,5,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.8671251e-05,0.020756636,5.0863062e-05,0.0005704389,0.0009618913,0.020756636,0.00036119213,0.0011711381,5.0863062e-05,1.8671251e-05,1.0,1.107034201081481,1,5,12,6,4.0,14.0,14.0,15.0,120102.0,1696.366492287603,101471.3083882291,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0668756963330431,0.0516674862278103,0.5793336359072122,1.7410969634346618,0.0126705647604304,0.0005068828591202,0.0893058136276864,453.4005769226872,453.8237924689836,0.0624731805155987,0.0466628605484561,1.2724331788236338,0.9244190693253548,0.0067764976257513,0.0007110638049662,0.0877834740345192,294.8758847616033,295.2386209912836,0.0579212236553675,0.042647081944163,0.2678995115854891,1.302386347718581,0.0081702563605492,0.0003943549562767,0.0434646538590452,575.9307220758517,576.2245474958689
8181,8190,2020-12-07 06:00:00,40.75,66.05545,40.73,66.08788,43.08,62.482815,2020,12,7,6,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.8328794e-05,0.03792968,7.661651e-05,0.0010462339,0.0011383025,0.03792968,0.00066765817,0.0015168781,7.661651e-05,2.8328794e-05,1.0,1.107034201081481,1,5,12,7,4.0,14.0,14.0,13.0,120102.0,3051.4766112367925,101471.3083882291,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
8182,8191,2020-12-07 07:00:00,41.12,65.46108,41.08,65.52482,48.07,55.996662,2020,12,7,7,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,3.090414e-05,0.05536734,0.000101726124,0.0015027138,0.0011157682,0.05536734,0.0009084529,0.0017100291,0.000101726124,3.090414e-05,1.0,1.107034201081481,1,5,12,8,4.0,14.0,14.0,12.0,120102.0,4409.517730800967,101471.3083882291,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.082371841309516,0.0593146521642263,0.6439083013752259,1.5697162805728813,0.0152661578901334,0.0006451231250746,0.107923569644298,411.02417029464544,411.5447477791114,0.0790940772376372,0.0571899384739061,1.3682355300172482,0.9547928936257456,0.0085373058808833,0.0009049896305419,0.1095690940102623,310.0340671046376,310.4938973136041,0.07098683189606,0.0464148419638969,0.3010657309285302,1.180913570599334,0.0104851720054975,0.0005019058177839,0.0518173572854202,511.8145754665056,512.1903548821341
8183,8192,2020-12-07 08:00:00,40.75,66.05545,40.59,66.315834,44.65,60.28577,2020,12,7,8,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.9616467e-05,0.051313747,0.00012490423,0.0017299879,0.0014228781,0.051313747,0.0010668366,0.0020860294,0.00012490423,2.9616467e-05,1.0,1.107034201081481,1,5,12,9,4.0,14.0,14.0,13.0,120102.0,4144.171729609983,101471.3083882291,0.0193549500545486,0.0158818591347273,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816029717844988,131.47266642252603,131.7587142132688,0.0079324004866644,0.0044427282550952,0.7766650222289555,0.0815783544809613,0.0014168487924569,0.0003418214442795,0.0152938932745892,114.25750365648145,114.3932221288497,0.0751212192335342,0.0549221887646215,0.6009998634242953,1.5586616014724368,0.0139036351618109,0.0005913616075547,0.100770581732545,403.62063475332326,404.0959331900633,0.0737990007844591,0.0537715762843916,1.2564348853402298,0.898163073689154,0.0078483666203705,0.0008295730901105,0.0999145546312467,290.71849823024013,291.14048158720215,0.0610570071489342,0.0422168002715567,0.2880739877884173,1.1794027147622108,0.0096224833344449,0.0004600784630212,0.0487704525444496,515.6701941579278,516.0148906314877
8184,8193,2020-12-07 09:00:00,40.28,66.82621,40.06,67.1932,42.97,62.642765,2020,12,7,9,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.1246597e-05,0.04651974,0.00011395902,0.0018169058,0.0017634674,0.04651974,0.0011434532,0.00243692,0.00011395902,2.1246597e-05,1.0,1.107034201081481,1,5,12,10,4.0,14.0,14.0,14.0,120102.0,3811.414692770432,101471.3083882291,0.0193549500545486,0.0158818591347273,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816029717844988,131.47266642252603,131.7587142132688,0.0079324004866644,0.0044427282550952,0.7766650222289555,0.0815783544809613,0.0014168487924569,0.0003418214442795,0.0152938932745892,114.25750365648145,114.3932221288497,0.0708139412473276,0.0532566468954719,0.5891038929575582,1.6522944125793242,0.0132397903926196,0.0005458714962502,0.0945858291800744,429.1290290668781,429.57628482896064,0.0682626966021055,0.0504096755454827,1.2599203570157436,0.910428154360686,0.0072731034509378,0.0007657598159551,0.093320183085845,292.3571397323429,292.74726044775866,0.0595011658573781,0.0425497747859529,0.2773261164663114,1.2454283889944096,0.0088404392482626,0.0004246888201484,0.045894938341793,548.1225769507874,548.439879709247
8185,8194,2020-12-07 10:00:00,41.04,65.588684,40.99,65.66869,43.01,62.584507,2020,12,7,10,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,3.6698664e-05,0.051320188,0.00012876725,0.0019398786,0.0017299879,0.051320188,0.0012509738,0.0024188927,0.00012876725,3.6698664e-05,1.0,1.107034201081481,1,5,12,11,4.0,14.0,14.0,14.0,120102.0,4184.716201762181,101471.3083882291,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
8186,8195,2020-12-07 11:00:00,40.02,67.26036,39.87,67.513405,43.35,62.093647,2020,12,7,11,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,4.828772e-05,0.05506989,0.00013391794,0.0021240157,0.0016771934,0.05506989,0.0013932616,0.0024079476,0.00013391794,4.828772e-05,1.0,1.107034201081481,1,5,12,12,4.0,14.0,15.0,13.0,120102.0,4480.44568454522,101471.3083882291,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
8187,8196,2020-12-07 12:00:00,39.6,67.973724,39.23,68.61482,44.59,60.36689,2020,12,7,12,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,3.8630173e-05,0.061933182,0.00013584945,0.0020139196,0.0014994945,0.061933182,0.0013340287,0.0021793856,0.00013584945,3.8630173e-05,1.0,1.107034201081481,1,5,12,13,4.0,15.0,15.0,13.0,120102.0,4978.750836737349,101471.3083882291,0.0156764803299058,0.0128548172942827,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715529262010629,134.18733723958334,134.4604554020334,0.0065325852453554,0.0036992151917403,0.8688920091673022,0.0906800980659034,0.0016697542747434,0.0003174059451608,0.0163585543726961,118.30269655957908,118.43615724234856,0.0749880059748836,0.0548043452417911,0.601000799465102,1.5586610680138575,0.0139036351618109,0.0005913616075547,0.100771210015148,403.62063475332326,404.0959331900633,0.0714193605469924,0.051666499558948,1.2564342189360518,0.8981620402673204,0.0078483666138611,0.0008295730901105,0.0999196661213803,290.71849823024013,291.14048158706544,0.061057018568289,0.0422168116909115,0.2880738835032013,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704590542383,515.6701941579278,516.0148906315131
8188,8197,2020-12-07 13:00:00,40.25,66.876015,40.25,66.876015,,,2020,12,7,13,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,3.9917846e-05,0.06941971,0.00011138367,0.0019566184,0.0013430424,0.06941971,0.0012426039,0.0020570569,0.00011138367,3.9917846e-05,1.0,1.107034201081481,1,5,12,14,4.0,14.0,14.0,14.0,120102.0,5528.786877893622,101471.3083882291,0.0164662171543265,0.0133264602433579,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816249293246073,131.47266642252603,131.7587142132688,0.0071433689091408,0.0037447242299265,0.7766650222289555,0.0815785016371941,0.0014168486339832,0.0003418214442795,0.0153063368641912,114.25750365648145,114.39322212552176,0.070674790805822,0.0531336350784479,0.5891038879101262,1.6522944136420576,0.0132397903889271,0.0005458714962502,0.0945862145085622,429.1290290668781,429.5762848288831,0.0660230093867571,0.0484283118370313,1.2599199194646675,0.910428088986372,0.0072731023408172,0.0007657595098515,0.09332482935131,292.3571397323429,292.747260329554,0.0595011658573781,0.0425497870474008,0.2773261142629774,1.2454283880215171,0.0088404392506578,0.0004246888201484,0.0458950669206819,548.1225769507874,548.4398797092972
8189,8198,2020-12-07 14:00:00,42.43,63.44001,42.33,63.589878,43.2,62.30925,2020,12,7,14,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,5.6013752e-05,0.07926783,0.000101726124,0.0016025084,0.0010900147,0.07926783,0.0010056722,0.0016868509,0.000101726124,5.6013752e-05,1.0,1.107034201081481,1,5,12,15,4.0,14.0,14.0,13.0,120102.0,6230.398895115959,101471.3083882291,0.0153319494565948,0.0123230595102843,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2820871342604126,131.47266642252603,131.7587142132688,0.0068335437862855,0.0034706492615214,0.7766650097975463,0.0815785016360177,0.0014168487924569,0.0003418214443663,0.0153223407776384,114.25750365648145,114.3932221288766,0.0749357057448007,0.0547580923750532,0.6010009519972308,1.5586616025864446,0.0139036350328317,0.0005913616075547,0.1007725669232012,403.62063475332326,404.0959331873547,0.0704849664843095,0.0508399159165284,1.2564348713816187,0.8981620402673204,0.0078483668833104,0.0008295730901105,0.0999305479564428,290.71849823024013,291.1404815927239,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704762359404,515.6701941579278,516.0148906315131
8190,8199,2020-12-07 15:00:00,43.76,61.511875,43.7,61.59633,47.11,57.137753,2020,12,7,15,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,4.828772e-05,0.07865103,0.000103657636,0.0011981792,0.0008498638,0.07865103,0.0008440693,0.0012039738,0.000103657636,4.828772e-05,1.0,1.107034201081481,1,5,12,16,4.0,13.0,13.0,12.0,120102.0,6134.265466652027,101471.3083882291,0.0163306168590982,0.0129344790281416,5.17899990081787,0.2717339992523193,0.0071976998200019,0.0004811300120006,0.2927658592331378,127.30233764648438,127.6026396464246,0.0078135413002703,0.0036557284068997,0.7662817704077733,0.0768022299551837,0.0013249384791531,0.0003703065165859,0.0153009167841688,112.68363245697064,112.82625118517451,0.0822605760898335,0.0592163206069836,0.6439083027985618,1.5697151920002483,0.0152661577670169,0.0006451231250746,0.1079254936734874,411.02417029464544,411.5447477765259,0.0768723492419436,0.0552245607223968,1.3682355307742011,0.9547928936506456,0.0085373058839269,0.0009049902922017,0.109583783778223,310.03402443298984,310.49385484713486,0.07098683189606,0.0464148419638969,0.3010657309285302,1.180913570599334,0.010485172004318,0.0005019058177839,0.0518173779476878,511.8145754665056,512.1903548821093
8191,8200,2020-12-07 16:00:00,43.08,62.482815,42.81,62.87689,45.24,59.49955,2020,12,7,16,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.9616467e-05,0.073954895,0.00010687682,0.00092841184,0.0006837541,0.073954895,0.00072817877,0.0008839872,0.00010687682,2.9616467e-05,1.0,1.107034201081481,1,5,12,17,4.0,13.0,14.0,13.0,120102.0,5743.720516433761,101471.3083882291,0.0153319494565948,0.0123230595102843,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2820871342604126,131.47266642252603,131.7587142132688,0.0068335437862855,0.0034706492615214,0.7766650097975463,0.0815785016360177,0.0014168487924569,0.0003418214443663,0.0153223407776384,114.25750365648145,114.3932221288766,0.0749357057448007,0.0547580923750532,0.6010009519972308,1.5586616025864446,0.0139036350328317,0.0005913616075547,0.1007725669232012,403.62063475332326,404.0959331873547,0.0704849664843095,0.0508399159165284,1.2564348713816187,0.8981620402673204,0.0078483668833104,0.0008295730901105,0.0999305479564428,290.71849823024013,291.1404815927239,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704762359404,515.6701941579278,516.0148906315131
8192,8201,2020-12-07 17:00:00,41.8,64.396164,41.8,64.396164,,,2020,12,7,17,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.7041122e-05,0.06627522,0.00011138367,0.0006187266,0.00044811002,0.06627522,0.0004906032,0.00057623343,0.00011138367,2.7041122e-05,1.0,1.107034201081481,1,5,12,18,4.0,14.0,14.0,14.0,120102.0,5119.825520918253,101471.3083882291,0.0164662171543265,0.0133264602433579,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816249293246073,131.47266642252603,131.7587142132688,0.0071433689091408,0.0037447242299265,0.7766650222289555,0.0815785016371941,0.0014168486339832,0.0003418214442795,0.0153063368641912,114.25750365648145,114.39322212552176,0.070674790805822,0.0531336350784479,0.5891038879101262,1.6522944136420576,0.0132397903889271,0.0005458714962502,0.0945862145085622,429.1290290668781,429.5762848288831,0.0660230093867571,0.0484283118370313,1.2599199194646675,0.910428088986372,0.0072731023408172,0.0007657595098515,0.09332482935131,292.3571397323429,292.747260329554,0.0595011658573781,0.0425497870474008,0.2773261142629774,1.2454283880215171,0.0088404392506578,0.0004246888201484,0.0458950669206819,548.1225769507874,548.4398797092972
8193,8202,2020-12-07 18:00:00,40.15,67.04258,40.15,67.04258,,,2020,12,7,18,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.545207e-05,0.053662464,7.275349e-05,0.00046098675,0.00036891818,0.053662464,0.0003824387,0.00044746618,7.275349e-05,1.545207e-05,1.0,1.107034201081481,1,5,12,19,4.0,14.0,14.0,14.0,120102.0,4141.094602927694,101471.3083882291,0.0164662171543265,0.0133264602433579,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816249293246073,131.47266642252603,131.7587142132688,0.0071433689091408,0.0037447242299265,0.7766650222289555,0.0815785016371941,0.0014168486339832,0.0003418214442795,0.0153063368641912,114.25750365648145,114.39322212552176,0.070674790805822,0.0531336350784479,0.5891038879101262,1.6522944136420576,0.0132397903889271,0.0005458714962502,0.0945862145085622,429.1290290668781,429.5762848288831,0.0660230093867571,0.0484283118370313,1.2599199194646675,0.910428088986372,0.0072731023408172,0.0007657595098515,0.09332482935131,292.3571397323429,292.747260329554,0.0595011658573781,0.0425497870474008,0.2773261142629774,1.2454283880215171,0.0088404392506578,0.0004246888201484,0.0458950669206819,548.1225769507874,548.4398797092972
