tmc,date,hour,road,direction,state,county,start_latitude,start_longitude,end_latitude,end_longitude,tmc_length,road_order,f_system,thrulanes,MAADT,aadt,aadt_singl,aadt_combi,travel_time_all,travel_time_pass,travel_time_truck,speed_all,speed_pass,speed_truck,PCT_NOISE_AUTO,PCT_NOISE_MED_TRUCK,PCT_NOISE_HVY_TRUCK,PCT_NOISE_BUS,PCT_NOISE_MC
129+04132,2020-06-16,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.7,39.7,42.94,67.802505,67.802505,62.68653,0.050655924,0.0014271439,0.002888237,0.00011786108,7.238208e-05
129+04132,2020-06-16,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.1,40.0,43.42,67.126175,67.29399,61.99354,0.055404954,0.0014521254,0.0027396295,0.00013579646,6.661713e-05
129+04132,2020-06-16,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.56,40.32,42.17,66.36488,66.75991,63.83115,0.060803507,0.0013835866,0.0025615569,0.00010633119,0.000105050094
129+04132,2020-06-16,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.06,39.91,43.48,67.1932,67.44574,61.907993,0.07017218,0.0013996003,0.0023360834,0.000105050094,9.544185e-05
129+04132,2020-06-16,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,41.53,41.53,43.54,64.81482,64.81482,61.82268,0.083960645,0.0012477901,0.0021317482,8.0709215e-05,0.00010312844
129+04132,2020-06-16,15,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,43.21,43.15,48.07,62.29483,62.38145,55.996662,0.08123447,0.0009819621,0.0015469267,9.0958005e-05,9.9925695e-05
129+04132,2020-06-16,16,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.73,39.15,43.7,67.75131,68.755035,61.59633,0.07161726,0.00076033204,0.0010908556,7.238208e-05,8.006867e-05
129+04132,2020-06-16,17,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.61,38.48,41.46,69.716644,69.95217,64.924255,0.065501295,0.00060019473,0.0007347101,7.1741524e-05,7.494427e-05
129+04132,2020-06-16,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,36.74,36.74,,73.2651,73.2651,,0.04990648,0.00038753235,0.00051628274,3.843296e-05,6.661713e-05
129+04132,2020-06-16,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.12,38.04,39.62,70.61279,70.76129,67.939415,0.039667938,0.00028376337,0.00049322296,4.4197903e-05,6.0211638e-05
129+04132,2020-06-16,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.84,39.5,42.77,67.56425,68.14581,62.93569,0.029969381,0.00019152425,0.00041699762,3.0746367e-05,5.5087243e-05
129+04132,2020-06-16,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.31,39.27,41.41,68.47519,68.54494,65.00265,0.023173794,0.000149248,0.0003503805,2.1138128e-05,4.0354607e-05
129+04132,2020-06-16,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.87,39.87,,67.513405,67.513405,,0.019210074,0.00013579646,0.00046503881,3.1386917e-05,4.4197903e-05
129+04132,2020-06-16,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.09,38.09,,70.6684,70.6684,,0.016308386,0.0001479669,0.00046824157,2.2419226e-05,2.882472e-05
129+04132,2020-06-17,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.02,40.01,40.5,67.26036,67.27717,66.4632,0.0077109328,0.00013387481,0.00034589664,1.2170437e-05,1.857593e-05
129+04132,2020-06-17,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,42.45,42.13,44.13,63.410122,63.891754,60.99614,0.004086705,0.00019408645,0.0004246842,1.4732635e-05,1.3451536e-05
129+04132,2020-06-17,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.67,38.67,,69.608475,69.608475,,0.002882472,0.00028120115,0.00050411234,2.946527e-05,1.2170437e-05
129+04132,2020-06-17,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,41.29,41.52,41.47,65.19156,64.83044,64.9086,0.0031630327,0.0003074637,0.0005483102,4.0995157e-05,1.4732635e-05
129+04132,2020-06-17,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.4,39.4,,68.31877,68.31877,,0.006610469,0.00028888776,0.00084296294,4.4197903e-05,9.60824e-06
129+04132,2020-06-17,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.14,39.19,40.23,68.7726,68.68486,66.90926,0.021435983,0.00045607114,0.0014399549,5.6368342e-05,3.2027467e-05
129+04132,2020-06-17,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.07,39.94,42.96,67.17643,67.39508,62.657345,0.040226497,0.00080068666,0.0017237182,5.9571088e-05,5.1243947e-05
129+04132,2020-06-17,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.76,39.76,,67.70019,67.70019,,0.051717952,0.00091854774,0.0020875502,0.000105050094,5.764944e-05
129+04132,2020-06-17,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,42.5,42.45,41.33,63.33552,63.410122,65.12847,0.04780676,0.001193984,0.0024936586,0.000111455585,5.3806143e-05
129+04132,2020-06-17,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.11,40.11,41.2,67.109436,67.109436,65.33397,0.04561736,0.0012522739,0.0027678136,0.000101206795,6.0852188e-05
129+04132,2020-06-17,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.61,39.56,41.71,67.956566,68.04246,64.53511,0.050655924,0.0014271439,0.002888237,0.00011786108,7.238208e-05
129+04132,2020-06-17,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.77,40.77,41.78,66.02305,66.02305,64.42699,0.055404954,0.0014521254,0.0027396295,0.00013579646,6.661713e-05
129+04132,2020-06-17,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.05,39.9,44.78,67.20998,67.46265,60.110756,0.060803507,0.0013835866,0.0025615569,0.00010633119,0.000105050094
129+04132,2020-06-17,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,41.23,41.13,42.98,65.28643,65.44517,62.62819,0.07017218,0.0013996003,0.0023360834,0.000105050094,9.544185e-05
129+04132,2020-06-17,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,42.47,42.31,46.73,63.38026,63.619938,57.602386,0.083960645,0.0012477901,0.0021317482,8.0709215e-05,0.00010312844
129+04132,2020-06-17,15,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,41.71,41.71,43.42,64.53511,64.53511,61.99354,0.08123447,0.0009819621,0.0015469267,9.0958005e-05,9.9925695e-05
129+04132,2020-06-17,16,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.87,39.82,43.11,67.513405,67.59818,62.43933,0.07161726,0.00076033204,0.0010908556,7.238208e-05,8.006867e-05
129+04132,2020-06-17,17,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.45,38.35,42.07,70.00675,70.1893,63.982876,0.065501295,0.00060019473,0.0007347101,7.1741524e-05,7.494427e-05
129+04132,2020-06-17,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,37.81,37.64,44.86,71.191734,71.513275,60.00356,0.04990648,0.00038753235,0.00051628274,3.843296e-05,6.661713e-05
129+04132,2020-06-17,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.27,38.33,40.5,70.33602,70.22592,66.4632,0.039667938,0.00028376337,0.00049322296,4.4197903e-05,6.0211638e-05
129+04132,2020-06-17,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.43,37.94,41.87,70.04318,70.9478,64.288506,0.029969381,0.00019152425,0.00041699762,3.0746367e-05,5.5087243e-05
129+04132,2020-06-17,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.58,38.58,,69.77086,69.77086,,0.023173794,0.000149248,0.0003503805,2.1138128e-05,4.0354607e-05
129+04132,2020-06-17,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.81,40.15,44.12,65.958336,67.04258,61.009964,0.019210074,0.00013579646,0.00046503881,3.1386917e-05,4.4197903e-05
129+04132,2020-06-17,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.39,39.32,41.41,68.33611,68.45777,65.00265,0.016308386,0.0001479669,0.00046824157,2.2419226e-05,2.882472e-05
129+04132,2020-06-18,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,41.73,41.72,42.69,64.50418,64.519646,63.053635,0.0077109328,0.00013387481,0.00034589664,1.2170437e-05,1.857593e-05
129+04132,2020-06-18,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,43.11,42.58,44.72,62.43933,63.216526,60.191402,0.004086705,0.00019408645,0.0004246842,1.4732635e-05,1.3451536e-05
129+04132,2020-06-18,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.83,41.17,38.45,65.926025,65.38158,70.00675,0.002882472,0.00028120115,0.00050411234,2.946527e-05,1.2170437e-05
129+04132,2020-06-18,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.57,39.56,39.44,68.02526,68.04246,68.24948,0.0031630327,0.0003074637,0.0005483102,4.0995157e-05,1.4732635e-05
129+04132,2020-06-18,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.98,40.42,42.84,65.684715,66.59474,62.83286,0.006610469,0.00028888776,0.00084296294,4.4197903e-05,9.60824e-06
129+04132,2020-06-18,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.73,39.62,41.05,67.75131,67.939415,65.57271,0.021435983,0.00045607114,0.0014399549,5.6368342e-05,3.2027467e-05
129+04132,2020-06-18,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.65,39.47,39.92,67.88801,68.19761,67.42885,0.040226497,0.00080068666,0.0017237182,5.9571088e-05,5.1243947e-05
129+04132,2020-06-18,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.45,39.45,,68.232185,68.232185,,0.051717952,0.00091854774,0.0020875502,0.000105050094,5.764944e-05
129+04132,2020-06-18,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.47,40.42,41.1,66.51247,66.59474,65.492935,0.04780676,0.001193984,0.0024936586,0.000111455585,5.3806143e-05
129+04132,2020-06-18,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.82,39.67,40.95,67.59818,67.85378,65.732834,0.04561736,0.0012522739,0.0027678136,0.000101206795,6.0852188e-05
129+04132,2020-06-18,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.45,40.4,40.35,66.54536,66.627716,66.71027,0.050655924,0.0014271439,0.002888237,0.00011786108,7.238208e-05
129+04132,2020-06-18,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.67,40.47,44.18,66.18539,66.51247,60.92711,0.055404954,0.0014521254,0.0027396295,0.00013579646,6.661713e-05
129+04132,2020-06-18,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.5,40.35,42.11,66.4632,66.71027,63.9221,0.060803507,0.0013835866,0.0025615569,0.00010633119,0.000105050094
129+04132,2020-06-18,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,42.51,42.66,45.18,63.32062,63.097973,59.578568,0.07017218,0.0013996003,0.0023360834,0.000105050094,9.544185e-05
129+04132,2020-06-18,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.97,40.92,41.74,65.700745,65.78103,64.48873,0.083960645,0.0012477901,0.0021317482,8.0709215e-05,0.00010312844
129+04132,2020-06-18,15,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,48.67,48.67,52.39,55.30634,55.30634,51.379265,0.08123447,0.0009819621,0.0015469267,9.0958005e-05,9.9925695e-05
129+04132,2020-06-18,16,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.79,40.74,41.94,65.99068,66.07166,64.1812,0.07161726,0.00076033204,0.0010908556,7.238208e-05,8.006867e-05
129+04132,2020-06-18,17,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.96,39.72,44.23,67.36135,67.76837,60.85823,0.065501295,0.00060019473,0.0007347101,7.1741524e-05,7.494427e-05
129+04132,2020-06-18,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.02,38.97,43.42,68.9841,69.07261,61.99354,0.04990648,0.00038753235,0.00051628274,3.843296e-05,6.661713e-05
129+04132,2020-06-18,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,37.91,37.82,42.73,71.003944,71.17291,62.99461,0.039667938,0.00028376337,0.00049322296,4.4197903e-05,6.0211638e-05
129+04132,2020-06-18,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.38,37.95,41.45,70.13444,70.92911,64.93992,0.029969381,0.00019152425,0.00041699762,3.0746367e-05,5.5087243e-05
129+04132,2020-06-18,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,37.91,37.69,40.79,71.003944,71.4184,65.99068,0.023173794,0.000149248,0.0003503805,2.1138128e-05,4.0354607e-05
129+04132,2020-06-18,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,37.66,36.98,42.73,71.475296,72.789604,62.99461,0.019210074,0.00013579646,0.00046503881,3.1386917e-05,4.4197903e-05
129+04132,2020-06-18,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.72,39.55,41.45,67.76837,68.05966,64.93992,0.016308386,0.0001479669,0.00046824157,2.2419226e-05,2.882472e-05
129+04132,2020-06-19,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,41.03,41.07,40.41,65.60467,65.54077,66.61122,0.0077109328,0.00013387481,0.00034589664,1.2170437e-05,1.857593e-05
129+04132,2020-06-19,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,41.7,41.53,41.41,64.55059,64.81482,65.00265,0.004086705,0.00019408645,0.0004246842,1.4732635e-05,1.3451536e-05
129+04132,2020-06-19,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.86,41.34,38.45,65.877625,65.11272,70.00675,0.002882472,0.00028120115,0.00050411234,2.946527e-05,1.2170437e-05
129+04132,2020-06-19,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.82,39.7,42.06,67.59818,67.802505,63.99809,0.0031630327,0.0003074637,0.0005483102,4.0995157e-05,1.4732635e-05
129+04132,2020-06-19,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.89,39.59,42.07,67.47956,67.9909,63.982876,0.006610469,0.00028888776,0.00084296294,4.4197903e-05,9.60824e-06
129+04132,2020-06-19,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.35,39.27,39.94,68.40558,68.54494,67.39508,0.021435983,0.00045607114,0.0014399549,5.6368342e-05,3.2027467e-05
129+04132,2020-06-19,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.35,40.35,39.62,66.71027,66.71027,67.939415,0.040226497,0.00080068666,0.0017237182,5.9571088e-05,5.1243947e-05
129+04132,2020-06-19,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.63,39.54,41.22,67.92227,68.07687,65.30227,0.051717952,0.00091854774,0.0020875502,0.000105050094,5.764944e-05
129+04132,2020-06-19,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.75,40.7,42.0,66.05545,66.1366,64.089516,0.04780676,0.001193984,0.0024936586,0.000111455585,5.3806143e-05
129+04132,2020-06-19,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.19,39.91,42.72,66.97585,67.44574,63.009354,0.04561736,0.0012522739,0.0027678136,0.000101206795,6.0852188e-05
129+04132,2020-06-19,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,41.78,41.78,42.81,64.42699,64.42699,62.87689,0.050655924,0.0014271439,0.002888237,0.00011786108,7.238208e-05
129+04132,2020-06-19,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,40.39,40.57,40.79,66.64421,66.348526,65.99068,0.055404954,0.0014521254,0.0027396295,0.00013579646,6.661713e-05
129+04132,2020-06-19,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,43.99,43.83,43.08,61.19026,61.413635,62.482815,0.060803507,0.0013835866,0.0025615569,0.00010633119,0.000105050094
129+04132,2020-06-19,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,59.2,59.12,54.52,45.468914,45.53044,49.371967,0.07017218,0.0013996003,0.0023360834,0.000105050094,9.544185e-05
129+04132,2020-06-19,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,60.6,60.6,53.45,44.418476,44.418476,50.36033,0.083960645,0.0012477901,0.0021317482,8.0709215e-05,0.00010312844
129+04132,2020-06-19,15,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,42.73,42.68,44.93,62.99461,63.068405,59.910072,0.08123447,0.0009819621,0.0015469267,9.0958005e-05,9.9925695e-05
129+04132,2020-06-19,16,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.63,39.48,44.17,67.92227,68.180336,60.940903,0.07161726,0.00076033204,0.0010908556,7.238208e-05,8.006867e-05
129+04132,2020-06-19,17,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.7,38.61,44.13,69.55451,69.716644,60.99614,0.065501295,0.00060019473,0.0007347101,7.1741524e-05,7.494427e-05
129+04132,2020-06-19,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.07,38.07,,70.70553,70.70553,,0.04990648,0.00038753235,0.00051628274,3.843296e-05,6.661713e-05
129+04132,2020-06-19,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.07,37.89,39.3,70.70553,71.04143,68.49261,0.039667938,0.00028376337,0.00049322296,4.4197903e-05,6.0211638e-05
129+04132,2020-06-19,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,37.33,37.33,,72.10714,72.10714,,0.029969381,0.00019152425,0.00041699762,3.0746367e-05,5.5087243e-05
129+04132,2020-06-19,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,39.27,39.27,,68.54494,68.54494,,0.023173794,0.000149248,0.0003503805,2.1138128e-05,4.0354607e-05
129+04132,2020-06-19,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,37.83,37.73,42.78,71.1541,71.34269,62.920982,0.019210074,0.00013579646,0.00046503881,3.1386917e-05,4.4197903e-05
129+04132,2020-06-19,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,97127.85839777642,91660.5,4803,6097,38.11,38.11,,70.63132,70.63132,,0.016308386,0.0001479669,0.00046824157,2.2419226e-05,2.882472e-05
129+04132,2020-06-20,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,80473.63811570342,91660.5,4803,6097,37.46,37.46,,71.8569,71.8569,,0.013450685,0.00017249672,0.00020699606,2.2323105e-05,5.4793076e-05
129+04132,2020-06-20,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,80473.63811570342,91660.5,4803,6097,41.29,41.26,41.41,65.19156,65.23896,65.00265,0.0077522052,0.00015423236,0.00022323105,3.0440597e-05,2.6381851e-05
129+04132,2020-06-20,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,80473.63811570342,91660.5,4803,6097,40.41,39.82,40.18,66.61122,67.59818,66.99252,0.005183019,0.00022526042,0.00024352477,3.855809e-05,2.4352477e-05
129+04132,2020-06-20,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,80473.63811570342,91660.5,4803,6097,40.96,41.4,38.45,65.71679,65.01835,70.00675,0.0039998945,0.00023540728,0.00027599474,3.6528716e-05,2.8411225e-05
129+04132,2020-06-20,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,80473.63811570342,91660.5,4803,6097,41.77,41.68,41.76,64.44241,64.581566,64.45785,0.004775115,0.00012582114,0.00035919904,4.667558e-05,1.0146866e-05
129+04132,2020-06-20,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,80473.63811570342,91660.5,4803,6097,38.86,38.38,40.34,69.268135,70.13444,66.726814,0.010694796,0.00018061421,0.00042819773,2.8411225e-05,2.8411225e-05
